"orderID";"customerID";"product";"quantity";"unitprice";"totalprice";"orderstatus";"couponcode";"referral_source";"order_date";"Items_In_Cart";"payment_method";"shipping_add";"tracking_no"
"ORD200540";"C87281";"Laptop";5;648.65;3243.25;"Pending";"no code";"Referral";"2024-01-29";7;"Online";"852 Main St";"TRK81765057"
"ORD200541";"C69009";"Printer";5;456.06;2280.3;"Pending";"no code";"Instagram";"2023-08-07";10;"Cash";"879 Main St";"TRK61295842"
"ORD200542";"C49726";"Tablet";1;17.98;17.98;"Cancelled";"FREESHIP";"Email";"2023-11-14";6;"Cash";"934 Main St";"TRK20739460"
"ORD200543";"C37531";"Desk";5;269.86;1349.3;"Shipped";"WINTER15";"Facebook";"2024-03-09";6;"Cash";"354 Main St";"TRK93877673"
"ORD200544";"C48713";"Printer";5;31.96;159.8;"Returned";"FREESHIP";"Referral";"2024-03-10";5;"Credit Card";"373 Main St";"TRK96334419"
"ORD200545";"C74138";"Monitor";2;98.47;196.94;"Returned";"no code";"Instagram";"2023-12-19";3;"Cash";"964 Main St";"TRK74091695"
"ORD200546";"C82399";"Monitor";1;158.68;158.68;"Returned";"WINTER15";"Instagram";"2024-03-01";6;"Credit Card";"928 Main St";"TRK77177284"
"ORD200547";"C40427";"Phone";1;613.98;613.98;"Delivered";"FREESHIP";"Facebook";"2023-08-20";4;"Online";"411 Main St";"TRK25392280"
"ORD200548";"C17103";"Printer";3;426.12;1278.36;"Delivered";"WINTER15";"Instagram";"2024-01-05";5;"Online";"922 Main St";"TRK64398650"
"ORD200549";"C34266";"Monitor";4;629.88;2519.52;"Cancelled";"WINTER15";"Instagram";"2025-02-25";8;"Debit Card";"550 Main St";"TRK56378197"
"ORD200550";"C97485";"Laptop";4;228.91;915.64;"Shipped";"FREESHIP";"Google";"2023-10-29";4;"Cash";"573 Main St";"TRK81794737"
"ORD200551";"C23947";"Laptop";1;120.98;120.98;"Delivered";"WINTER15";"Email";"2023-05-18";6;"Debit Card";"353 Main St";"TRK74812710"
"ORD200552";"C21665";"Chair";4;425.18;1700.72;"Returned";"WINTER15";"Facebook";"2023-09-30";8;"Online";"560 Main St";"TRK29890761"
"ORD200553";"C82550";"Phone";2;333.83;667.66;"Cancelled";"FREESHIP";"Referral";"2023-08-23";4;"Gift Card";"828 Main St";"TRK74103758"
"ORD200554";"C61943";"Laptop";2;492.9;985.8;"Returned";"FREESHIP";"Instagram";"2025-05-30";5;"Cash";"610 Main St";"TRK66126496"
"ORD200555";"C88933";"Tablet";1;92.04;92.04;"Shipped";"no code";"Facebook";"2023-01-07";2;"Cash";"333 Main St";"TRK89306964"
"ORD200556";"C30923";"Laptop";1;654.27;654.27;"Pending";"SAVE10";"Facebook";"2023-01-28";2;"Gift Card";"932 Main St";"TRK82609328"
"ORD200557";"C56969";"Tablet";1;56.2;56.2;"Pending";"WINTER15";"Facebook";"2023-06-29";1;"Debit Card";"130 Main St";"TRK40719215"
"ORD200558";"C76766";"Phone";4;628.12;2512.48;"Delivered";"WINTER15";"Instagram";"2024-07-16";6;"Online";"485 Main St";"TRK32052962"
"ORD200559";"C22981";"Desk";3;157.4;472.2;"Cancelled";"WINTER15";"Email";"2024-04-15";7;"Debit Card";"454 Main St";"TRK10115285"
"ORD200560";"C33634";"Monitor";4;588.85;2355.4;"Pending";"no code";"Email";"2023-01-31";7;"Gift Card";"524 Main St";"TRK93168008"
"ORD200561";"C96822";"Printer";2;494.78;989.56;"Shipped";"no code";"Google";"2023-01-31";2;"Online";"198 Main St";"TRK89180077"
"ORD200562";"C76675";"Laptop";3;663.93;1991.79;"Returned";"FREESHIP";"Email";"2023-10-06";6;"Gift Card";"922 Main St";"TRK28043915"
"ORD200563";"C12039";"Laptop";1;132.68;132.68;"Returned";"SAVE10";"Referral";"2023-12-12";1;"Debit Card";"844 Main St";"TRK68645763"
"ORD200564";"C93309";"Desk";5;364.28;1821.4;"Cancelled";"WINTER15";"Google";"2025-04-08";5;"Credit Card";"734 Main St";"TRK99446987"
"ORD200565";"C62042";"Tablet";5;307.98;1539.9;"Pending";"no code";"Facebook";"2023-05-14";10;"Online";"214 Main St";"TRK42605492"
"ORD200566";"C83223";"Phone";4;162.71;650.84;"Cancelled";"FREESHIP";"Email";"2024-04-18";7;"Cash";"167 Main St";"TRK54339083"
"ORD200567";"C92575";"Chair";5;492.94;2464.7;"Shipped";"FREESHIP";"Email";"2024-09-30";10;"Cash";"153 Main St";"TRK53579227"
"ORD200568";"C29072";"Laptop";2;343.99;687.98;"Delivered";"no code";"Google";"2023-03-10";4;"Online";"312 Main St";"TRK72334047"
"ORD200569";"C25783";"Desk";5;250.68;1253.4;"Shipped";"SAVE10";"Instagram";"2025-03-22";8;"Cash";"672 Main St";"TRK13289741"
"ORD200570";"C63727";"Desk";2;362.14;724.28;"Pending";"SAVE10";"Instagram";"2024-12-27";2;"Debit Card";"122 Main St";"TRK13611021"
"ORD200571";"C42365";"Tablet";1;214.08;214.08;"Returned";"WINTER15";"Google";"2024-11-23";2;"Gift Card";"867 Main St";"TRK39563288"
"ORD200572";"C27438";"Printer";1;70.32;70.32;"Returned";"WINTER15";"Facebook";"2023-11-11";4;"Cash";"341 Main St";"TRK69125497"
"ORD200573";"C13205";"Chair";5;421.42;2107.1;"Cancelled";"no code";"Instagram";"2023-01-25";7;"Debit Card";"522 Main St";"TRK30686578"
"ORD200574";"C29685";"Chair";5;384.69;1923.45;"Pending";"FREESHIP";"Email";"2024-01-24";6;"Credit Card";"275 Main St";"TRK97733212"
"ORD200575";"C74005";"Chair";5;448.15;2240.75;"Returned";"SAVE10";"Google";"2023-06-07";7;"Gift Card";"528 Main St";"TRK61640534"
"ORD200576";"C14457";"Laptop";5;79.08;395.4;"Pending";"no code";"Facebook";"2024-05-29";8;"Cash";"747 Main St";"TRK42517811"
"ORD200577";"C77046";"Tablet";4;185.41;741.64;"Returned";"WINTER15";"Google";"2023-01-22";9;"Online";"967 Main St";"TRK44401497"
"ORD200578";"C50415";"Monitor";5;566.07;2830.35;"Delivered";"SAVE10";"Instagram";"2024-10-10";6;"Credit Card";"587 Main St";"TRK41345634"
"ORD200579";"C73999";"Tablet";2;187.88;375.76;"Shipped";"WINTER15";"Facebook";"2023-06-04";4;"Online";"413 Main St";"TRK67919507"
"ORD200580";"C71076";"Monitor";2;255.99;511.98;"Delivered";"SAVE10";"Instagram";"2023-11-14";4;"Credit Card";"340 Main St";"TRK65148292"
"ORD200581";"C44674";"Laptop";1;627.34;627.34;"Delivered";"no code";"Referral";"2024-11-11";1;"Online";"942 Main St";"TRK87158684"
"ORD200582";"C15228";"Tablet";3;474.14;1422.42;"Shipped";"WINTER15";"Google";"2024-02-19";8;"Gift Card";"558 Main St";"TRK33860620"
"ORD200583";"C27072";"Chair";3;154.37;463.11;"Delivered";"no code";"Instagram";"2025-06-15";4;"Gift Card";"996 Main St";"TRK29750379"
"ORD200584";"C15257";"Chair";4;145.05;580.2;"Delivered";"SAVE10";"Google";"2025-03-21";6;"Online";"626 Main St";"TRK28779938"
"ORD200585";"C91486";"Tablet";4;67.08;268.32;"Returned";"WINTER15";"Google";"2023-08-20";8;"Cash";"907 Main St";"TRK79617136"
"ORD200586";"C17389";"Monitor";1;522.08;522.08;"Returned";"FREESHIP";"Referral";"2024-11-10";5;"Gift Card";"905 Main St";"TRK98857880"
"ORD200587";"C18820";"Monitor";5;514.6;2573.0;"Delivered";"FREESHIP";"Instagram";"2023-06-12";10;"Gift Card";"347 Main St";"TRK91547425"
"ORD200588";"C61849";"Monitor";4;577.82;2311.28;"Delivered";"no code";"Google";"2024-12-10";9;"Credit Card";"811 Main St";"TRK47613918"
"ORD200589";"C84041";"Laptop";2;500.8;1001.6;"Delivered";"FREESHIP";"Referral";"2025-02-10";3;"Cash";"900 Main St";"TRK84920444"
"ORD200590";"C55757";"Printer";2;461.13;922.26;"Returned";"no code";"Email";"2023-09-10";4;"Gift Card";"175 Main St";"TRK27356242"
"ORD200591";"C18187";"Laptop";1;605.28;605.28;"Shipped";"FREESHIP";"Referral";"2024-11-18";3;"Gift Card";"470 Main St";"TRK50528185"
"ORD200592";"C42306";"Phone";3;204.27;612.81;"Returned";"no code";"Google";"2024-04-23";4;"Online";"938 Main St";"TRK15499648"
"ORD200593";"C51024";"Monitor";1;489.8;489.8;"Shipped";"FREESHIP";"Facebook";"2023-08-02";4;"Gift Card";"636 Main St";"TRK31375086"
"ORD200594";"C40140";"Phone";5;72.64;363.2;"Cancelled";"no code";"Email";"2024-02-21";7;"Credit Card";"598 Main St";"TRK12671989"
"ORD200595";"C72596";"Printer";2;385.16;770.32;"Pending";"SAVE10";"Email";"2025-01-10";7;"Online";"491 Main St";"TRK83870446"
"ORD200596";"C91805";"Desk";3;606.41;1819.23;"Returned";"FREESHIP";"Facebook";"2023-06-12";7;"Debit Card";"653 Main St";"TRK34504030"
"ORD200597";"C40538";"Desk";2;211.82;423.64;"Cancelled";"WINTER15";"Email";"2024-11-25";4;"Gift Card";"700 Main St";"TRK29821356"
"ORD200598";"C60329";"Desk";5;495.35;2476.75;"Pending";"no code";"Facebook";"2024-04-26";5;"Credit Card";"826 Main St";"TRK59069987"
"ORD200599";"C28740";"Chair";3;556.99;1670.97;"Cancelled";"FREESHIP";"Facebook";"2023-06-30";4;"Online";"123 Main St";"TRK33642221"
"ORD200600";"C87051";"Printer";1;72.31;72.31;"Cancelled";"FREESHIP";"Facebook";"2023-05-26";1;"Gift Card";"460 Main St";"TRK82056333"
"ORD200601";"C12479";"Monitor";5;24.82;124.1;"Shipped";"no code";"Referral";"2023-10-02";10;"Credit Card";"529 Main St";"TRK73935314"
"ORD200602";"C35852";"Tablet";4;26.04;104.16;"Pending";"SAVE10";"Instagram";"2024-03-05";5;"Online";"982 Main St";"TRK64660134"
"ORD200603";"C26223";"Tablet";1;657.07;657.07;"Pending";"SAVE10";"Google";"2024-10-04";4;"Cash";"800 Main St";"TRK50900547"
"ORD200604";"C99214";"Chair";3;32.62;97.86;"Delivered";"no code";"Facebook";"2025-06-22";6;"Debit Card";"252 Main St";"TRK81368481"
"ORD200605";"C49605";"Monitor";2;228.91;457.82;"Shipped";"SAVE10";"Referral";"2024-05-10";4;"Debit Card";"892 Main St";"TRK95620066"
"ORD200606";"C85018";"Laptop";3;274.75;824.25;"Cancelled";"SAVE10";"Google";"2024-11-06";3;"Cash";"783 Main St";"TRK54128886"
"ORD200607";"C96434";"Printer";4;634.05;2536.2;"Shipped";"SAVE10";"Google";"2025-05-31";6;"Cash";"282 Main St";"TRK56730647"
"ORD200608";"C32956";"Laptop";5;543.16;2715.8;"Cancelled";"SAVE10";"Instagram";"2024-07-24";6;"Online";"788 Main St";"TRK73140103"
"ORD200609";"C41137";"Chair";3;449.13;1347.39;"Returned";"WINTER15";"Referral";"2025-01-27";5;"Cash";"809 Main St";"TRK52732162"
"ORD200610";"C60361";"Desk";5;389.62;1948.1;"Returned";"FREESHIP";"Facebook";"2024-06-16";7;"Cash";"623 Main St";"TRK83566924"
"ORD200611";"C36688";"Desk";1;305.17;305.17;"Returned";"WINTER15";"Referral";"2023-04-21";3;"Gift Card";"700 Main St";"TRK35720426"
"ORD200612";"C51811";"Chair";3;445.12;1335.36;"Cancelled";"no code";"Google";"2023-06-02";8;"Gift Card";"339 Main St";"TRK82377939"
"ORD200613";"C62405";"Laptop";2;230.36;460.72;"Returned";"WINTER15";"Email";"2024-12-19";4;"Online";"154 Main St";"TRK14721763"
"ORD200614";"C77363";"Phone";1;96.81;96.81;"Cancelled";"no code";"Referral";"2024-03-08";3;"Gift Card";"807 Main St";"TRK12439827"
"ORD200615";"C97218";"Monitor";5;460.14;2300.7;"Returned";"WINTER15";"Facebook";"2025-03-07";10;"Credit Card";"252 Main St";"TRK52632065"
"ORD200616";"C43919";"Tablet";3;601.6;1804.8;"Cancelled";"SAVE10";"Facebook";"2024-10-17";7;"Credit Card";"984 Main St";"TRK73113192"
"ORD200617";"C57093";"Tablet";3;184.47;553.41;"Cancelled";"no code";"Referral";"2024-02-08";4;"Online";"834 Main St";"TRK75469057"
"ORD200618";"C50565";"Tablet";1;411.34;411.34;"Returned";"no code";"Instagram";"2024-09-03";5;"Debit Card";"399 Main St";"TRK97981418"
"ORD200619";"C38845";"Laptop";1;532.89;532.89;"Pending";"no code";"Referral";"2024-07-16";2;"Gift Card";"764 Main St";"TRK47637374"
"ORD200620";"C84834";"Tablet";3;136.34;409.02;"Returned";"SAVE10";"Referral";"2024-03-27";8;"Debit Card";"866 Main St";"TRK90136001"
"ORD200621";"C37455";"Phone";5;476.01;2380.05;"Delivered";"WINTER15";"Google";"2023-10-22";7;"Credit Card";"146 Main St";"TRK82685594"
"ORD200622";"C27078";"Desk";5;236.38;1181.9;"Returned";"no code";"Facebook";"2024-11-02";7;"Credit Card";"128 Main St";"TRK89314307"
"ORD200623";"C91941";"Printer";3;396.0;1188.0;"Cancelled";"FREESHIP";"Instagram";"2023-06-16";4;"Gift Card";"269 Main St";"TRK21330732"
"ORD200624";"C25967";"Tablet";5;341.96;1709.8;"Delivered";"no code";"Email";"2024-01-16";6;"Debit Card";"747 Main St";"TRK88559278"
"ORD200625";"C22123";"Tablet";1;672.89;672.89;"Pending";"WINTER15";"Email";"2023-09-24";1;"Credit Card";"519 Main St";"TRK43250279"
"ORD200626";"C45671";"Tablet";2;657.48;1314.96;"Shipped";"SAVE10";"Referral";"2024-03-01";5;"Online";"769 Main St";"TRK18179773"
"ORD200627";"C53334";"Chair";3;498.68;1496.04;"Returned";"FREESHIP";"Email";"2023-08-06";4;"Online";"879 Main St";"TRK31724421"
"ORD200628";"C18717";"Printer";5;558.63;2793.15;"Pending";"FREESHIP";"Referral";"2023-03-26";8;"Cash";"861 Main St";"TRK58568806"
"ORD200629";"C50137";"Phone";3;19.73;59.19;"Pending";"no code";"Referral";"2023-07-07";3;"Online";"840 Main St";"TRK91836131"
"ORD200630";"C51481";"Monitor";5;248.84;1244.2;"Cancelled";"no code";"Instagram";"2023-06-23";10;"Debit Card";"140 Main St";"TRK33437701"
"ORD200631";"C99128";"Chair";3;46.11;138.33;"Returned";"WINTER15";"Referral";"2024-08-31";5;"Gift Card";"360 Main St";"TRK32426808"
"ORD200632";"C67260";"Laptop";5;678.16;3390.8;"Delivered";"WINTER15";"Facebook";"2023-05-02";7;"Gift Card";"463 Main St";"TRK38229104"
"ORD200633";"C79533";"Laptop";5;601.72;3008.6;"Cancelled";"WINTER15";"Instagram";"2024-04-10";5;"Gift Card";"921 Main St";"TRK54711422"
"ORD200634";"C66906";"Printer";2;259.32;518.64;"Delivered";"WINTER15";"Referral";"2024-04-25";2;"Gift Card";"117 Main St";"TRK31633755"
"ORD200635";"C12818";"Chair";3;63.68;191.04;"Returned";"no code";"Facebook";"2023-12-13";6;"Cash";"434 Main St";"TRK40879983"
"ORD200636";"C60384";"Laptop";4;371.07;1484.28;"Cancelled";"WINTER15";"Facebook";"2023-10-05";7;"Cash";"336 Main St";"TRK92080037"
"ORD200637";"C92294";"Chair";4;306.35;1225.4;"Shipped";"WINTER15";"Referral";"2024-09-29";7;"Gift Card";"784 Main St";"TRK23585765"
"ORD200638";"C66840";"Tablet";4;578.27;2313.08;"Delivered";"WINTER15";"Email";"2023-10-15";9;"Online";"547 Main St";"TRK76929637"
"ORD200639";"C22534";"Chair";1;529.19;529.19;"Cancelled";"no code";"Referral";"2023-01-20";5;"Cash";"391 Main St";"TRK17415798"
"ORD200640";"C46509";"Chair";2;587.49;1174.98;"Returned";"SAVE10";"Referral";"2024-02-27";6;"Gift Card";"647 Main St";"TRK24241664"
"ORD200641";"C71680";"Printer";4;567.57;2270.28;"Pending";"WINTER15";"Google";"2024-06-30";9;"Debit Card";"814 Main St";"TRK47386650"
"ORD200642";"C15063";"Chair";5;85.22;426.1;"Cancelled";"FREESHIP";"Email";"2024-04-29";7;"Credit Card";"527 Main St";"TRK10329390"
"ORD200643";"C77122";"Laptop";1;438.37;438.37;"Cancelled";"SAVE10";"Referral";"2024-08-26";4;"Cash";"647 Main St";"TRK75814880"
"ORD200644";"C86524";"Chair";2;366.23;732.46;"Shipped";"WINTER15";"Email";"2023-11-15";2;"Cash";"961 Main St";"TRK62490506"
"ORD200645";"C82990";"Laptop";2;150.05;300.1;"Cancelled";"SAVE10";"Facebook";"2023-01-02";4;"Credit Card";"727 Main St";"TRK68574801"
"ORD200646";"C98761";"Chair";4;498.51;1994.04;"Shipped";"SAVE10";"Google";"2023-10-27";4;"Debit Card";"804 Main St";"TRK43262630"
"ORD200647";"C54409";"Desk";3;339.39;1018.17;"Returned";"FREESHIP";"Google";"2025-04-24";7;"Cash";"667 Main St";"TRK67671316"
"ORD200648";"C89674";"Monitor";2;575.83;1151.66;"Delivered";"WINTER15";"Referral";"2025-01-18";3;"Online";"182 Main St";"TRK45902512"
"ORD200649";"C45899";"Monitor";2;642.98;1285.96;"Returned";"FREESHIP";"Email";"2023-12-23";7;"Debit Card";"153 Main St";"TRK32932093"
"ORD200650";"C74499";"Desk";2;372.23;744.46;"Delivered";"SAVE10";"Email";"2023-05-18";7;"Gift Card";"518 Main St";"TRK93767278"
"ORD200651";"C81192";"Chair";3;646.34;1939.02;"Pending";"no code";"Google";"2024-11-12";5;"Debit Card";"429 Main St";"TRK76931118"
"ORD200652";"C71473";"Chair";5;341.84;1709.2;"Shipped";"FREESHIP";"Instagram";"2024-06-05";8;"Online";"328 Main St";"TRK94857335"
"ORD200653";"C59338";"Printer";3;690.3;2070.9;"Shipped";"WINTER15";"Google";"2024-02-25";6;"Credit Card";"747 Main St";"TRK12902764"
"ORD200654";"C62661";"Tablet";3;382.37;1147.11;"Returned";"no code";"Instagram";"2023-06-12";8;"Debit Card";"863 Main St";"TRK25748100"
"ORD200655";"C22101";"Chair";2;132.6;265.2;"Cancelled";"WINTER15";"Email";"2023-03-14";4;"Debit Card";"262 Main St";"TRK70711522"
"ORD200656";"C51404";"Monitor";2;189.06;378.12;"Shipped";"SAVE10";"Facebook";"2024-01-18";7;"Gift Card";"835 Main St";"TRK85682500"
"ORD200657";"C19384";"Tablet";4;87.79;351.16;"Cancelled";"FREESHIP";"Instagram";"2023-12-24";6;"Cash";"532 Main St";"TRK33207064"
"ORD200658";"C86864";"Printer";2;46.36;92.72;"Returned";"SAVE10";"Google";"2025-04-18";4;"Gift Card";"670 Main St";"TRK15323191"
"ORD200659";"C24301";"Phone";2;642.04;1284.08;"Delivered";"WINTER15";"Email";"2024-10-26";4;"Gift Card";"964 Main St";"TRK55000075"
"ORD200660";"C43842";"Chair";2;651.57;1303.14;"Shipped";"WINTER15";"Facebook";"2024-10-19";7;"Debit Card";"933 Main St";"TRK54084424"
"ORD200661";"C63657";"Tablet";3;424.89;1274.67;"Cancelled";"FREESHIP";"Google";"2025-02-28";6;"Debit Card";"116 Main St";"TRK86378984"
"ORD200662";"C98332";"Laptop";3;438.89;1316.67;"Returned";"no code";"Facebook";"2023-01-28";3;"Cash";"985 Main St";"TRK85744797"
"ORD200663";"C59774";"Monitor";1;72.6;72.6;"Cancelled";"FREESHIP";"Instagram";"2024-04-15";6;"Debit Card";"941 Main St";"TRK87635135"
"ORD200664";"C14847";"Laptop";4;194.75;779.0;"Shipped";"no code";"Facebook";"2024-12-19";5;"Cash";"188 Main St";"TRK46492755"
"ORD200665";"C83653";"Tablet";4;231.26;925.04;"Shipped";"WINTER15";"Google";"2023-05-02";6;"Online";"253 Main St";"TRK32619935"
"ORD200666";"C35711";"Monitor";4;327.12;1308.48;"Cancelled";"no code";"Email";"2024-08-31";4;"Credit Card";"788 Main St";"TRK45281495"
"ORD200667";"C10477";"Laptop";1;466.42;466.42;"Pending";"SAVE10";"Email";"2023-05-03";5;"Gift Card";"172 Main St";"TRK41505339"
"ORD200668";"C61257";"Monitor";2;253.67;507.34;"Returned";"WINTER15";"Facebook";"2024-07-05";3;"Cash";"981 Main St";"TRK25226070"
"ORD200669";"C60547";"Desk";1;257.0;257.0;"Cancelled";"no code";"Referral";"2023-02-05";5;"Debit Card";"812 Main St";"TRK65694249"
"ORD200670";"C14576";"Desk";4;539.2;2156.8;"Pending";"FREESHIP";"Google";"2024-04-18";8;"Credit Card";"747 Main St";"TRK21637540"
"ORD200671";"C49282";"Chair";5;50.74;253.7;"Cancelled";"WINTER15";"Google";"2023-06-15";7;"Gift Card";"737 Main St";"TRK88653901"
"ORD200672";"C14017";"Phone";2;624.16;1248.32;"Shipped";"SAVE10";"Instagram";"2023-05-09";2;"Debit Card";"984 Main St";"TRK71009446"
"ORD200673";"C46504";"Tablet";2;372.92;745.84;"Delivered";"SAVE10";"Email";"2023-02-21";7;"Credit Card";"131 Main St";"TRK95024356"
"ORD200674";"C56928";"Laptop";4;358.75;1435.0;"Delivered";"SAVE10";"Facebook";"2024-01-09";9;"Gift Card";"860 Main St";"TRK57792939"
"ORD200675";"C97749";"Desk";3;342.02;1026.06;"Pending";"no code";"Email";"2024-08-06";5;"Debit Card";"906 Main St";"TRK90233116"
"ORD200676";"C90431";"Laptop";2;422.34;844.68;"Cancelled";"FREESHIP";"Instagram";"2025-06-23";4;"Credit Card";"985 Main St";"TRK44151723"
"ORD200677";"C56722";"Tablet";5;22.07;110.35;"Cancelled";"FREESHIP";"Instagram";"2025-04-03";7;"Online";"179 Main St";"TRK78778569"
"ORD200678";"C40863";"Chair";3;163.13;489.39;"Shipped";"WINTER15";"Facebook";"2024-11-24";5;"Gift Card";"457 Main St";"TRK20553345"
"ORD200679";"C40798";"Tablet";3;360.66;1081.98;"Returned";"FREESHIP";"Instagram";"2023-02-02";5;"Online";"304 Main St";"TRK66106697"
"ORD200680";"C16702";"Monitor";3;463.39;1390.17;"Returned";"no code";"Facebook";"2023-08-27";3;"Credit Card";"694 Main St";"TRK16953491"
"ORD200681";"C38262";"Tablet";1;155.27;155.27;"Shipped";"no code";"Email";"2024-01-30";6;"Debit Card";"548 Main St";"TRK47300502"
"ORD200682";"C50274";"Monitor";3;509.42;1528.26;"Cancelled";"FREESHIP";"Google";"2023-07-23";5;"Credit Card";"449 Main St";"TRK91729086"
"ORD200683";"C91591";"Desk";4;652.48;2609.92;"Pending";"FREESHIP";"Instagram";"2025-05-18";5;"Cash";"887 Main St";"TRK23554043"
"ORD200684";"C96583";"Printer";4;34.84;139.36;"Shipped";"no code";"Email";"2024-09-22";8;"Credit Card";"288 Main St";"TRK64353241"
"ORD200685";"C64579";"Desk";1;234.37;234.37;"Shipped";"FREESHIP";"Email";"2025-02-07";5;"Debit Card";"638 Main St";"TRK10276565"
"ORD200686";"C41903";"Desk";3;53.6;160.8;"Pending";"WINTER15";"Facebook";"2023-10-09";4;"Cash";"525 Main St";"TRK59112382"
"ORD200687";"C19742";"Tablet";1;332.09;332.09;"Returned";"FREESHIP";"Instagram";"2023-09-13";5;"Gift Card";"408 Main St";"TRK68845230"
"ORD200688";"C20077";"Monitor";4;593.22;2372.88;"Cancelled";"WINTER15";"Facebook";"2024-03-06";8;"Credit Card";"154 Main St";"TRK36415742"
"ORD200689";"C13186";"Tablet";2;444.84;889.68;"Shipped";"no code";"Facebook";"2023-08-29";7;"Online";"787 Main St";"TRK56967415"
"ORD200690";"C29318";"Monitor";1;24.48;24.48;"Returned";"no code";"Instagram";"2024-07-12";1;"Gift Card";"128 Main St";"TRK88666721"
"ORD200691";"C36137";"Laptop";3;239.08;717.24;"Shipped";"no code";"Google";"2024-11-24";8;"Cash";"396 Main St";"TRK57376416"
"ORD200692";"C25534";"Desk";5;196.84;984.2;"Delivered";"WINTER15";"Instagram";"2023-01-23";5;"Credit Card";"319 Main St";"TRK68347402"
"ORD200693";"C62070";"Monitor";1;176.58;176.58;"Returned";"no code";"Referral";"2025-03-12";4;"Debit Card";"674 Main St";"TRK10267127"
"ORD200694";"C92049";"Printer";4;666.52;2666.08;"Shipped";"FREESHIP";"Email";"2023-10-02";8;"Cash";"619 Main St";"TRK32287092"
"ORD200695";"C52604";"Printer";5;101.3;506.5;"Shipped";"FREESHIP";"Email";"2024-11-23";7;"Online";"553 Main St";"TRK48839788"
"ORD200696";"C22429";"Chair";4;151.2;604.8;"Pending";"WINTER15";"Facebook";"2023-07-02";9;"Gift Card";"965 Main St";"TRK38572927"
"ORD200697";"C27430";"Printer";5;94.85;474.25;"Shipped";"WINTER15";"Email";"2025-02-04";6;"Cash";"788 Main St";"TRK45025840"
"ORD200698";"C44366";"Laptop";2;388.22;776.44;"Delivered";"WINTER15";"Instagram";"2023-01-04";2;"Cash";"169 Main St";"TRK48658394"
"ORD200699";"C36813";"Laptop";3;614.15;1842.45;"Cancelled";"no code";"Facebook";"2023-11-13";3;"Gift Card";"897 Main St";"TRK84088900"
"ORD200700";"C40201";"Laptop";2;92.91;185.82;"Returned";"WINTER15";"Instagram";"2024-09-25";3;"Cash";"555 Main St";"TRK30198779"
"ORD200701";"C75456";"Monitor";3;92.22;276.66;"Delivered";"FREESHIP";"Email";"2024-06-23";5;"Credit Card";"115 Main St";"TRK90519490"
"ORD200702";"C33315";"Printer";3;562.55;1687.65;"Returned";"no code";"Email";"2024-06-09";6;"Debit Card";"154 Main St";"TRK43589369"
"ORD200703";"C89336";"Desk";1;92.79;92.79;"Pending";"WINTER15";"Email";"2023-03-22";3;"Cash";"799 Main St";"TRK47665103"
"ORD200704";"C96034";"Desk";4;30.27;121.08;"Delivered";"FREESHIP";"Google";"2023-06-03";9;"Online";"819 Main St";"TRK87261034"
"ORD200705";"C50114";"Monitor";2;49.08;98.16;"Returned";"FREESHIP";"Instagram";"2025-03-30";7;"Debit Card";"420 Main St";"TRK20214786"
"ORD200706";"C85330";"Desk";5;228.09;1140.45;"Returned";"FREESHIP";"Facebook";"2025-03-02";9;"Gift Card";"969 Main St";"TRK97693301"
"ORD200707";"C31761";"Chair";4;650.04;2600.16;"Cancelled";"SAVE10";"Facebook";"2024-11-01";6;"Gift Card";"989 Main St";"TRK17628852"
"ORD200708";"C25268";"Printer";1;665.11;665.11;"Pending";"FREESHIP";"Instagram";"2025-03-04";3;"Cash";"788 Main St";"TRK20481215"
"ORD200709";"C17132";"Desk";1;386.03;386.03;"Pending";"FREESHIP";"Google";"2024-12-07";4;"Online";"855 Main St";"TRK37504692"
"ORD200710";"C48790";"Laptop";5;21.54;107.7;"Returned";"no code";"Google";"2024-07-22";10;"Gift Card";"113 Main St";"TRK19086608"
"ORD200711";"C61070";"Tablet";2;475.78;951.56;"Shipped";"WINTER15";"Google";"2024-07-04";2;"Online";"632 Main St";"TRK90764894"
"ORD200712";"C56969";"Tablet";2;68.4;136.8;"Pending";"FREESHIP";"Email";"2024-01-09";7;"Gift Card";"993 Main St";"TRK10513339"
"ORD200713";"C65056";"Tablet";4;532.49;2129.96;"Cancelled";"SAVE10";"Facebook";"2025-06-21";6;"Online";"638 Main St";"TRK31705278"
"ORD200714";"C84888";"Laptop";1;51.73;51.73;"Pending";"FREESHIP";"Facebook";"2023-04-21";1;"Debit Card";"278 Main St";"TRK23612847"
"ORD200715";"C68266";"Printer";3;653.63;1960.89;"Delivered";"FREESHIP";"Email";"2024-07-26";7;"Online";"281 Main St";"TRK96161062"
"ORD200716";"C84115";"Chair";3;454.29;1362.87;"Pending";"WINTER15";"Google";"2024-06-13";4;"Credit Card";"891 Main St";"TRK25466842"
"ORD200717";"C50087";"Chair";3;122.11;366.33;"Delivered";"WINTER15";"Email";"2023-10-16";4;"Online";"707 Main St";"TRK31143760"
"ORD200718";"C16790";"Laptop";4;64.74;258.96;"Cancelled";"SAVE10";"Google";"2023-04-08";8;"Gift Card";"718 Main St";"TRK91791367"
"ORD200719";"C46920";"Laptop";2;681.06;1362.12;"Shipped";"FREESHIP";"Facebook";"2024-01-21";3;"Debit Card";"703 Main St";"TRK86403837"
